date,VOO,QQQ,VEA,IEMG,SGOV,IEF,SCHP,DBMF,SGOL,BITB,CAOS,VXUS,BND
2016-01-23,,,,,,,,,,1.306954,,,
2016-01-24,,,,,,,,,,3.994934,,,
2016-01-25,,,,,,,,,,-2.790522,,,
2016-01-26,1.354089,0.899951,1.816544,1.329171,-0.021891,0.073925,0.149988,-0.167255,1.211053,0.109005,-0.021891,1.928721,0.147673
2016-01-27,-1.135278,-2.491496,-0.643453,-0.418636,0.021896,0.073862,0.411819,-0.191485,0.365363,0.718844,0.021896,-0.479055,0.0
2016-01-28,0.54508,1.411763,0.382666,1.485408,0.0,0.129199,0.111821,-0.047966,-1.064795,-3.717475,0.0,0.649783,0.073581
2016-01-29,2.532359,2.08823,1.730219,3.120721,0.021912,0.534412,0.484227,-0.839738,0.33115,-0.214311,0.021912,1.984747,0.294529
2016-01-30,,,,,,,,,,-0.321233,,,
2016-01-31,,,,,,,,,,-2.508362,,,
2016-02-01,,,,,,,,,,1.163065,,,
2016-02-02,-1.813172,-2.164554,-2.253005,-2.998372,0.0,0.708423,0.446333,0.530735,-0.009065,0.373134,0.0,-2.283905,0.344011
2016-02-03,0.584973,-0.479687,0.8865,2.561964,0.021896,-0.1096,0.092554,0.359975,1.097608,-1.2015,0.021896,1.277073,0.073507
2016-02-04,0.125423,-0.009835,0.20504,0.597333,0.021912,0.237784,-0.037013,0.263052,1.166435,5.310188,0.021912,0.475839,0.073396
2016-02-05,-1.879175,-3.472691,-1.490759,-1.07962,0.0,0.12768,-0.222013,0.214626,1.596455,-0.781579,0.0,-1.349757,-0.097806
2016-02-06,,,,,,,,,,-2.593981,,,
2016-02-07,,,,,,,,,,0.026026,,,
2016-02-08,,,,,,,,,,-0.842495,,,
2016-02-09,0.02941,-0.31048,-1.087937,-1.381984,0.021912,0.018149,-0.166795,0.472618,-0.223868,0.691397,0.021912,-1.368505,-0.012198
2016-02-10,-0.06473,0.384142,-0.213866,0.420396,-0.021907,0.298375,0.241325,0.587948,0.742143,1.494564,-0.021907,-0.024789,0.207148
2016-02-11,-1.283241,-0.144774,-1.316608,-1.562931,0.021912,0.4598,0.277795,0.561153,4.051743,-0.52273,0.021912,-1.536607,0.060841
2016-02-12,2.051266,1.522476,1.582391,1.47434,-0.021907,-0.762895,-0.184693,-0.511523,-0.576279,1.214002,-0.021907,1.66125,-0.328189
2016-02-13,,,,,,,,,,1.977027,,,
2016-02-14,,,,,,,,,,3.922326,,,
2016-02-15,,,,,,,,,,-1.729984,,,
2016-02-16,,,,,,,,,,1.824908,,,
2016-02-17,1.637829,2.264825,1.79805,1.970995,0.0,-0.244865,-0.037233,-0.469285,0.726062,2.167913,0.0,1.940364,-0.024431
2016-02-18,-0.424025,-1.141486,-0.471005,-0.617461,0.021912,0.463686,0.279201,0.683638,2.272732,1.453441,0.021912,-0.42825,0.34203
2016-02-19,-0.022731,0.296057,-0.177474,-0.405179,0.0,0.0,0.055661,0.0,-0.613602,-0.375967,0.0,-0.358434,-0.133923
2016-02-20,,,,,,,,,,3.892486,,,
2016-02-21,,,,,,,,,,0.373773,,,
2016-02-22,,,,,,,,,,-0.239294,,,
2016-02-23,-1.254304,-1.64601,-1.668605,-2.03918,-0.021907,0.199318,0.296301,0.399082,1.417423,-3.886253,-0.021907,-1.493941,0.060916
2016-02-24,0.470682,0.954931,-0.297704,-0.16223,0.021912,0.0,0.221494,-0.023383,0.351492,1.002765,0.021912,-0.240717,0.073097
2016-02-25,1.202162,0.984904,1.194373,0.324967,-0.021907,0.298304,0.386942,0.210473,0.283541,-0.096711,-0.021907,1.03765,0.146074
2016-02-26,-0.184027,-0.125532,-0.354095,-0.99865,0.0,-0.486772,-0.128483,-0.420074,-0.673591,1.792041,0.0,-0.286603,-0.097249
2016-02-27,,,,,,,,,,0.084925,,,
2016-02-28,,,,,,,,,,0.227732,,,
2016-02-29,,,,,,,,,,0.967233,,,
2016-03-01,2.463637,3.20975,2.587754,3.569499,0.0,-0.781587,-0.311719,-0.28077,-0.69422,-0.588079,0.0,2.836501,-0.334972
2016-03-02,0.423664,0.037812,0.695863,1.253247,-0.021907,-0.173458,0.275924,-0.023472,1.173434,-2.55881,-0.021907,0.95838,-0.061105
2016-03-03,0.367071,-0.188994,1.06537,0.97991,0.021912,0.118902,0.238399,-0.305098,1.283212,-0.551432,0.021912,1.065076,0.048962
2016-03-04,0.322054,0.037861,0.769234,1.991804,0.0,-0.33792,-0.347673,-0.517885,-0.064967,-2.540491,0.0,1.053834,-0.048938
2016-03-05,,,,,,,,,,-2.523243,,,
2016-03-06,,,,,,,,,,1.781709,,,
2016-03-07,,,,,,,,,,1.622247,,,
2016-03-08,-1.125136,-0.828418,-1.10357,-1.580912,-0.021907,0.578471,0.331561,0.379063,-0.412726,-0.084241,-0.021907,-1.384803,0.330294
2016-03-09,0.549728,0.643303,0.429187,0.535457,0.021912,-0.39255,-0.055068,-0.424827,-0.836988,0.214507,0.021912,0.713619,-0.170725
2016-03-10,0.054669,-0.152638,-0.085457,0.228229,0.0,-0.357477,-0.459249,-0.355538,1.573387,0.54742,0.0,-0.182874,-0.048833
2016-03-11,1.622885,1.748511,2.594766,2.176133,-0.021907,-0.285195,-0.055323,-0.404372,-1.726508,1.09294,-0.021907,2.56469,-0.134464
2016-03-12,,,,,,,,,,-2.387064,,,
2016-03-13,,,,,,,,,,0.593019,,,
2016-03-14,,,,,,,,,,0.573095,,,
2016-03-15,-0.129184,-0.037484,-1.015627,-1.4218,0.0,-0.018455,-0.20311,0.334782,0.074855,0.094131,0.0,-1.096722,-0.097706
2016-03-16,0.598507,0.890906,1.045816,1.973661,0.021912,0.525541,1.01758,-0.047682,2.1526,0.043423,0.021912,1.366126,0.391157
2016-03-17,0.632419,-0.055747,0.923048,2.134046,-0.021907,0.11009,0.201416,-0.309959,-0.30917,0.865688,-0.021907,1.078174,0.219128
2016-03-18,0.372839,0.156697,-0.166258,0.315839,0.0,0.17404,0.475259,0.119594,-0.293808,-2.632536,0.0,-0.155529,0.084997
2016-03-19,,,,,,,,,,0.218777,,,
2016-03-20,,,,,,,,,,0.806689,,,
2016-03-21,,,,,,,,,,-0.108276,,,
2016-03-22,-0.05327,0.306178,-0.111278,-0.241291,0.0,-0.210955,-0.200164,-0.215088,0.321548,1.157005,0.0,-0.200056,-0.024395
2016-03-23,-0.639566,-0.823159,-1.086031,-1.692851,-0.021907,0.459586,0.127631,0.38324,-2.292902,-0.011482,-0.021907,-1.292046,0.21894
2016-03-24,-0.069701,0.027981,-0.647549,-0.1968,0.021912,-0.100651,-0.218486,-0.095446,-0.227096,-0.393974,0.021912,-0.541624,-0.121354
2016-03-25,,,,,,,,,,0.188041,,,
2016-03-26,,,,,,,,,,0.184096,,,
2016-03-27,,,,,,,,,,2.110327,,,
2016-03-28,,,,,,,,,,-0.593776,,,
2016-03-29,0.960159,1.605802,1.182739,1.227896,0.0,0.676651,1.168095,0.095979,1.790821,-1.818584,0.0,1.036983,0.412964
2016-03-30,0.419729,0.487005,0.751493,1.115996,0.0,-0.136229,0.054143,-0.023978,-1.338074,-0.408143,0.0,1.003991,-0.036285
2016-03-31,-0.238113,-0.146318,-0.883993,-0.143988,0.0,0.363825,0.126246,0.383601,0.519048,0.461167,0.0,-0.773132,0.193546
2016-04-01,0.641737,1.062283,-1.114831,-0.192183,0.0,-0.028984,0.035983,0.238839,-0.707921,0.295393,0.0,-1.001733,0.112549
2016-04-02,,,,,,,,,,0.696955,,,
2016-04-03,,,,,,,,,,0.007367,,,
2016-04-04,,,,,,,,,,0.128297,,,
2016-04-05,-1.014962,-0.964161,-1.864428,-1.873459,0.021917,0.398998,0.089881,0.549435,1.32601,0.613604,0.021917,-1.738975,0.181291
2016-04-06,1.089491,1.643998,1.611957,1.289337,0.0,-0.216814,-0.251588,0.023748,-0.616816,-0.14551,0.0,1.539949,-0.048218
2016-04-07,-1.178107,-1.436695,-1.416408,-1.909421,-0.021912,0.515927,0.324325,-0.142506,1.484526,-0.157765,-0.021912,-1.539203,0.325918
2016-04-08,0.272615,-0.073313,1.896522,1.597217,0.021917,-0.153051,-0.161605,0.214103,-0.082647,-0.566771,0.021917,2.045988,-0.084206
2016-04-09,,,,,,,,,,-0.223145,,,
2016-04-10,,,,,,,,,,0.513335,,,
2016-04-11,,,,,,,,,,0.217999,,,
2016-04-12,0.972826,0.837947,1.52156,1.529141,0.0,-0.396928,-0.360559,0.18967,0.049016,0.640736,0.0,1.66404,-0.156636
2016-04-13,1.000535,1.278411,1.581997,1.649527,0.021917,0.072392,0.0,0.0,-1.077727,-0.342434,0.021917,1.481939,0.060369
2016-04-14,-0.010468,0.009032,0.109281,-0.423334,0.0,-0.23525,-0.162841,-0.094649,-1.444373,0.129327,0.0,-0.108994,-0.08443
2016-04-15,-0.110116,-0.252447,-0.272929,-0.519609,-0.021912,0.299344,0.271931,0.426323,0.736959,1.280045,-0.021912,-0.239991,0.229231
2016-04-16,,,,,,,,,,0.199896,,,
2016-04-17,,,,,,,,,,-0.736928,,,
2016-04-18,,,,,,,,,,0.2789,,,
2016-04-19,0.302207,-0.611364,1.735829,1.53589,0.0,-0.162908,0.216975,0.329581,1.482843,1.614126,0.0,1.823349,0.06018
2016-04-20,0.083104,0.08143,0.026687,-0.535208,0.0,-0.507842,-0.342814,0.046918,-0.410443,1.350145,0.0,-0.21319,-0.276823
2016-04-21,-0.555335,0.00904,-0.5864,-1.029534,-0.021912,-0.16413,-0.162959,-0.28141,0.403889,1.820612,-0.021912,-0.640891,-0.12069
2016-04-22,0.026096,-1.509271,-0.080379,-0.520065,0.021917,-0.109544,0.0,-1.058349,-1.329938,-0.820602,0.021917,-0.06451,-0.03623
2016-04-23,,,,,,,,,,1.019663,,,
2016-04-24,,,,,,,,,,1.837289,,,
2016-04-25,,,,,,,,,,0.626098,,,
2016-04-26,0.146351,-0.486312,0.377237,0.908044,0.021917,-0.210513,-0.018185,0.307989,0.397914,1.010562,0.021917,0.410783,-0.145242
2016-04-27,0.208717,-0.80224,0.16112,0.520969,0.0,0.550232,0.508566,-0.165326,0.181656,-4.591822,0.0,0.301457,0.302977
2016-04-28,-0.900891,-1.208387,-1.286512,-0.895204,0.0,0.346489,0.505983,1.088223,1.895653,0.972364,0.0,-1.159296,0.181276
2016-04-29,-0.567537,-0.526898,-0.325866,-0.404071,0.021819,-0.036331,0.071915,0.514894,1.925098,1.355423,0.021819,-0.325788,0.072354
2016-04-30,,,,,,,,,,-1.489571,,,
2016-05-01,,,,,,,,,,0.793412,,,
2016-05-02,,,,,,,,,,-1.594687,,,
2016-05-03,-0.854646,-0.927666,-1.674828,-2.583733,0.021819,0.593411,0.216632,-0.631585,-0.325839,1.26723,0.021819,-2.01346,0.278224
2016-05-04,-0.586962,-0.643136,-1.208765,-1.448883,-0.021814,0.181577,0.090098,-0.376654,-0.534201,-0.795463,-0.021814,-1.148878,0.036176
2016-05-05,-0.010605,-0.028585,-0.083454,-0.024973,0.0,0.271819,0.233965,-0.401684,-0.216436,0.280718,0.0,-0.134102,0.180854
2016-05-06,0.361753,0.533266,0.22271,0.174503,0.021819,-0.234915,-0.341133,0.189772,0.915812,2.595448,0.021819,0.268552,-0.048174
2016-05-07,,,,,,,,,,-0.232154,,,
2016-05-08,,,,,,,,,,0.002616,,,
2016-05-09,,,,,,,,,,0.421984,,,
2016-05-10,1.239105,1.369462,1.47674,1.993458,0.0,-0.018009,0.288066,0.765713,0.316974,-2.082164,0.0,1.638188,0.0
2016-05-11,-0.936235,-0.903757,-0.713918,-0.22267,-0.043722,0.153617,0.05388,0.807407,0.899296,0.406527,-0.043722,-0.662377,0.024004
2016-05-12,0.058073,-0.441879,-0.082963,-0.297552,0.0,-0.270846,-0.125625,-0.047113,-0.7869,0.450159,0.0,0.0,0.012083
2016-05-13,-0.923447,-0.368311,-1.107132,-1.716003,0.0,0.380227,0.287483,-0.212116,0.420849,0.198788,0.0,-1.355864,0.108254
2016-05-14,,,,,,,,,,0.000214,,,
2016-05-15,,,,,,,,,,0.41631,,,
2016-05-16,,,,,,,,,,-0.744151,,,
2016-05-17,-0.880659,-1.254428,-0.580582,-0.400479,0.0,-0.135688,0.05388,0.399526,0.370277,-0.083671,0.0,-0.755054,-0.072156
2016-05-18,-0.015977,0.360269,-0.083454,-0.77908,0.021917,-0.80659,-0.735693,-0.234068,-1.748332,0.184229,0.021917,-0.156643,-0.470143
2016-05-19,-0.324548,-0.519579,-0.667955,-0.810543,-0.021912,0.100486,-0.090446,-0.51621,-0.22856,-3.498312,-0.021912,-0.761981,0.108987
2016-05-20,0.624574,1.101522,0.924658,0.919295,0.021917,0.06387,-0.054242,0.188685,-0.171807,0.902864,0.021917,0.812981,0.0
2016-05-21,,,,,,,,,,0.115659,,,
2016-05-22,,,,,,,,,,-0.872088,,,
2016-05-23,,,,,,,,,,1.099874,,,
2016-05-24,1.269644,2.003165,1.225585,0.989089,-0.043722,-0.16408,-0.108657,0.0,-1.692412,0.411115,-0.043722,1.348902,-0.048321
2016-05-25,0.681971,0.719183,0.990678,0.979402,0.021917,-0.04565,0.090614,0.51777,-0.292494,0.811248,0.021917,1.042618,-0.036337
2016-05-26,0.046883,0.292921,0.217987,0.571988,0.0,0.310538,0.271481,-0.023403,-0.377169,0.841862,0.0,0.241466,0.1694
2016-05-27,0.390574,0.52029,-0.135941,0.0,0.021819,-0.191252,-0.162431,-0.14051,-0.765603,4.428914,0.021819,-0.218992,-0.036208
2016-05-28,,,,,,,,,,11.949375,,,
2016-05-29,,,,,,,,,,-0.718249,,,
2016-05-30,,,,,,,,,,1.450126,,,
2016-05-31,,,,,,,,,,-0.464168,,,
2016-06-01,0.186956,0.009064,-0.054644,0.024701,0.0,-0.033817,0.018126,0.283082,-0.135164,1.041427,0.0,0.021976,0.035115
2016-06-02,0.300693,0.208427,0.027365,0.765813,-0.021814,0.310478,0.289683,0.235231,-0.236846,0.195933,-0.021814,0.198033,0.193568
2016-06-03,-0.289451,-0.470276,0.792568,1.397425,0.021819,0.928288,0.577721,0.187736,2.747163,5.803645,0.021819,0.900317,0.627808
2016-06-04,,,,,,,,,,0.620706,,,
2016-06-05,,,,,,,,,,0.392857,,,
2016-06-06,,,,,,,,,,1.836595,,,
2016-06-07,0.180541,-0.253491,0.754102,0.935471,0.0,0.144649,0.34094,0.656214,-0.148361,-1.526804,0.0,0.842519,0.012019
2016-06-08,0.329524,0.172447,0.320772,0.712945,0.0,0.117318,0.214512,0.442362,1.477506,0.875488,0.0,0.364194,0.120136
2016-06-09,-0.153952,-0.163066,-1.252353,-1.109037,-0.043712,0.153361,0.053506,-0.139083,0.601923,-1.206065,-0.043712,-1.323371,0.096036
2016-06-10,-0.961206,-1.134434,-2.698313,-2.338339,0.0,0.351142,0.017838,-0.441047,0.412352,0.494225,0.0,-2.68225,0.095987
2016-06-11,,,,,,,,,,5.066414,,,
2016-06-12,,,,,,,,,,10.887435,,,
2016-06-13,,,,,,,,,,4.695709,,,
2016-06-14,-0.219647,0.0,-1.420495,-0.297331,0.0,-0.02678,-0.249787,-0.233044,0.127927,-2.671436,0.0,-1.19368,-0.011952
2016-06-15,-0.146734,-0.286966,0.665512,0.894628,0.0,0.304558,0.411399,-0.256956,0.630843,1.299665,0.0,0.785399,0.227603
2016-06-16,0.325387,0.297062,0.028752,-0.246299,0.021819,0.107141,-0.160327,-0.351285,-0.968106,10.344449,0.021819,-0.091685,0.107518
2016-06-17,-0.371427,-1.172139,0.948246,0.148164,-0.021814,-0.338935,-0.303227,0.940082,1.338147,-2.270495,-0.021814,0.757022,-0.143175
2016-06-18,,,,,,,,,,0.977154,,,
2016-06-19,,,,,,,,,,0.998909,,,
2016-06-20,,,,,,,,,,-3.476781,,,
2016-06-21,0.284729,0.317262,0.778836,0.800379,0.0,-0.224709,-0.197493,-0.768337,-1.816015,-9.572917,0.0,0.667664,-0.131804
2016-06-22,-0.167365,-0.241852,-0.165597,0.099595,0.0,0.198245,0.215901,-0.117328,0.08924,-10.580626,0.0,-0.022082,0.035971
2016-06-23,1.293739,1.426696,2.626492,2.377451,0.0,-0.476671,0.05388,-0.281892,-0.721354,4.673748,0.0,2.631623,-0.179816
2016-06-24,-3.64544,-4.118759,-8.189625,-5.853072,-0.021814,1.38239,0.592128,0.424033,4.873868,6.622363,-0.021814,-7.735442,0.564611
2016-06-25,,,,,,,,,,-0.026458,,,
2016-06-26,,,,,,,,,,-5.375845,,,
2016-06-27,,,,,,,,,,4.11652,,,
2016-06-28,1.846474,2.191335,2.663103,2.953923,0.0,-0.017643,0.266692,-0.093834,-1.060372,-1.262683,0.0,2.49697,0.11882
2016-06-29,1.721831,1.771037,1.807044,2.37447,0.0,-0.406465,-0.141869,0.070453,0.32856,-1.099065,0.0,1.972195,-0.035581
2016-06-30,1.349931,1.156979,1.231038,1.087215,0.0,0.221806,0.284114,-0.258095,0.545814,5.226986,0.0,1.20591,0.130729
2016-07-01,0.208131,0.502121,0.226219,0.740919,0.043731,0.264202,0.56659,0.611619,1.550987,0.43946,0.043731,0.2698,0.278009
2016-07-02,,,,,,,,,,4.052368,,,
2016-07-03,,,,,,,,,,-6.400156,,,
2016-07-04,,,,,,,,,,3.795256,,,
2016-07-05,,,,,,,,,,-1.90664,,,
2016-07-06,0.590871,0.819191,0.028756,-0.386941,-0.021903,0.017596,0.227888,0.258988,0.64394,0.999658,-0.021903,-0.205298,0.177116
2016-07-07,-0.067603,0.295486,-0.431676,-0.145658,0.021908,-0.131873,-0.332351,-0.751519,-0.376366,-5.42851,0.021908,-0.411558,-0.165082
2016-07-08,1.518876,1.546672,1.387335,2.04233,-0.021903,0.193656,0.263257,0.425913,0.559126,4.052847,-0.021903,1.721798,0.259869
2016-07-09,,,,,,,,,,-2.334951,,,
2016-07-10,,,,,,,,,,-0.245796,,,
2016-07-11,,,,,,,,,,-0.261949,,,
2016-07-12,0.704647,0.504819,1.406089,1.465377,-0.043712,-0.591871,-0.334098,-0.047241,-1.63785,2.608167,-0.043712,1.382397,-0.401638
2016-07-13,-0.035512,-0.242166,-0.083196,-0.232946,0.021819,0.257733,0.26466,0.023645,0.878818,-1.517266,0.021819,-0.021988,0.177903
2016-07-14,0.583303,0.6833,0.860393,1.377531,0.021908,-0.416596,-0.228743,-0.614232,-0.718331,0.551591,0.021908,0.857885,-0.153942
2016-07-15,-0.151286,-0.16071,-0.495337,-0.207263,-0.021903,-0.382772,-0.246861,0.14264,-0.515698,0.786685,-0.021903,-0.414413,-0.320245
2016-07-16,,,,,,,,,,-0.375116,,,
2016-07-17,,,,,,,,,,2.828827,,,
2016-07-18,,,,,,,,,,-0.935004,,,
2016-07-19,-0.110824,-0.364327,-0.800226,-0.984632,0.021908,0.268057,0.017702,0.142899,0.123472,-0.035953,0.021908,-0.916616,0.154528
2016-07-20,0.403289,1.168275,0.723231,0.53193,0.0,-0.205003,-0.17678,-0.451837,-1.410409,-1.066934,0.0,0.792896,-0.106835
2016-07-21,-0.376561,-0.229195,-0.248554,-0.230063,0.0,0.223277,0.088486,0.1911,1.547842,-0.101095,0.0,-0.087373,0.118937
2016-07-22,0.463673,0.415269,0.055358,0.691701,0.0,-0.080158,-0.159165,-0.095365,-0.769819,-2.164323,0.0,0.153109,0.011803
2016-07-23,,,,,,,,,,0.758818,,,
2016-07-24,,,,,,,,,,0.873906,,,
2016-07-25,,,,,,,,,,-1.086973,,,
2016-07-26,-0.005042,0.114405,0.47119,0.693506,0.0,0.062453,0.159749,0.167944,0.476785,-0.353615,0.0,0.416297,-0.011796
2016-07-27,-0.065361,0.694237,0.441379,0.321414,0.021908,0.428269,0.319016,-0.023961,1.625831,0.393995,0.021908,0.480029,0.296989
2016-07-28,0.110716,0.349107,0.0,0.02286,-0.021903,0.05324,0.211973,-0.047894,-0.306185,0.104376,-0.021903,-0.021711,-0.059275
2016-07-29,0.175925,0.217429,1.153547,0.594821,0.021908,0.381744,0.282023,0.527313,1.051905,0.298767,0.021908,0.977428,0.320067
2016-07-30,,,,,,,,,,-0.296047,,,
2016-07-31,,,,,,,,,,-4.635693,,,
2016-08-01,,,,,,,,,,-2.946953,,,
2016-08-02,-0.622971,-0.759661,-0.491528,-0.569869,0.021908,-0.239937,-0.494921,0.144102,0.887773,-9.699763,0.021908,-0.389021,-0.094931
2016-08-03,0.288159,0.330542,-0.384192,0.320949,-0.021903,0.053442,0.266474,0.071967,-0.541513,3.45044,-0.021903,-0.173606,0.0
2016-08-04,0.095783,0.286134,0.578458,0.571301,0.0,0.240479,0.407417,0.35953,0.241981,2.107163,0.0,0.543397,0.178249
2016-08-05,0.805761,0.959613,0.356101,1.090668,0.0,-0.621862,-0.352871,-0.21494,-1.833132,-0.561306,0.0,0.453954,-0.3322
2016-08-06,,,,,,,,,,2.214614,,,
2016-08-07,,,,,,,,,,0.835687,,,
2016-08-08,,,,,,,,,,-0.276027,,,
2016-08-09,0.064968,0.231453,0.816117,0.737112,0.0,0.357766,0.194579,-0.14388,0.376834,-0.550371,0.0,0.771881,0.285744
2016-08-10,-0.254742,-0.256569,0.350788,-0.044356,0.0,0.267255,0.070533,-0.096078,0.444373,0.731881,0.0,0.191473,0.130583
2016-08-11,0.490746,0.428757,0.752868,1.197864,0.0,-0.479856,-0.246948,-0.240383,-0.724632,-0.503803,0.0,0.806957,-0.260801
2016-08-12,-0.099642,0.068274,-0.266857,-0.328776,0.0,0.357178,0.282958,0.096408,-0.122941,-0.264967,0.0,-0.358147,0.225769
2016-08-13,,,,,,,,,,-0.335457,,,
2016-08-14,,,,,,,,,,-2.581165,,,
2016-08-15,,,,,,,,,,-0.566728,,,
2016-08-16,-0.517276,-0.552229,-0.239805,-0.54432,0.0,-0.169549,-0.194492,0.072469,0.498241,1.798011,0.0,-0.357244,-0.047477
2016-08-17,0.164985,0.179427,0.0,-0.481604,0.0,0.160859,0.26571,-0.169004,-0.045767,-0.731337,0.0,0.0,0.154409
2016-08-18,0.239604,0.025569,0.507493,0.857884,0.021908,0.178485,0.264997,0.048386,0.503624,0.192247,0.021908,0.527207,0.106769
2016-08-19,-0.139455,-0.025562,-0.744105,-0.567047,-0.021903,-0.338481,-0.229087,-0.410934,-0.933864,0.228447,-0.021903,-0.671288,-0.201472
2016-08-20,,,,,,,,,,1.053979,,,
2016-08-21,,,,,,,,,,-0.06688,,,
2016-08-22,,,,,,,,,,0.936682,,,
2016-08-23,0.184494,0.178947,0.42805,-0.35581,0.0,-0.008967,0.123308,0.242422,0.146008,-0.568896,0.0,0.296063,0.047488
2016-08-24,-0.482841,-0.646498,-0.293012,0.267793,0.021908,-0.035673,-0.105562,-0.169277,-1.097296,-0.554146,0.021908,-0.231983,-0.011888
2016-08-25,-0.080054,-0.162647,-0.320603,0.044513,-0.021903,-0.16064,-0.088052,0.218032,-0.155167,-0.417286,-0.021903,-0.190178,-0.106595
2016-08-26,-0.190207,0.145768,-0.696896,-0.734149,0.0,-0.384324,-0.405524,-0.459283,-0.054394,0.327127,0.0,-0.719869,-0.249361
2016-08-27,,,,,,,,,,-1.674107,,,
2016-08-28,,,,,,,,,,0.695673,,,
2016-08-29,,,,,,,,,,0.033979,,,
2016-08-30,-0.189644,-0.324918,-0.215149,-0.111283,0.0,-0.008948,0.035343,-0.266344,-1.001869,0.591527,0.0,-0.276227,-0.083039
2016-08-31,-0.245003,-0.102973,-0.350295,-1.047244,0.0,-0.11615,-0.017637,-0.339883,-0.078444,-0.351688,0.0,-0.511266,-0.071202
2016-09-01,-0.020038,0.257655,0.838283,0.788099,0.0,0.156792,0.035271,0.462851,0.337593,-0.55068,0.0,0.642413,0.138092
2016-09-02,0.446162,0.325537,1.019042,1.340485,0.021861,-0.259411,-0.052949,0.581939,0.954622,0.565087,0.021861,1.148926,-0.142631
2016-09-03,,,,,,,,,,3.939797,,,
2016-09-04,,,,,,,,,,1.742191,,,
2016-09-05,,,,,,,,,,-0.335825,,,
2016-09-06,,,,,,,,,,0.634027,,,
2016-09-07,-0.004961,0.059428,0.0,-0.151229,-0.021856,0.053588,0.122943,-0.167348,-0.266584,0.672967,-0.021856,0.124972,0.011868
2016-09-08,-0.23384,-0.585166,-0.210377,-0.36779,0.0,-0.490772,-0.315807,-0.095782,-0.603326,1.915562,0.0,-0.145553,-0.379672
2016-09-09,-2.413759,-2.516429,-2.107982,-3.148759,0.021861,-0.47526,-0.704126,-0.143824,-0.622361,-0.551631,0.021861,-2.228265,-0.440514
2016-09-10,,,,,,,,,,0.104028,,,
2016-09-11,,,,,,,,,,-2.692821,,,
2016-09-12,,,,,,,,,,0.251185,,,
2016-09-13,-1.4256,-0.894027,-2.106548,-2.490579,0.021908,-0.368992,-0.460581,-0.120455,-0.673582,0.164087,0.021908,-2.45614,-0.286894
2016-09-14,-0.061661,0.477048,-0.0548,0.38768,0.0,0.225834,0.124559,0.217125,0.350761,0.236851,0.0,0.087138,0.131887
2016-09-15,1.027488,1.553871,0.87766,1.70378,0.0,0.027042,-0.017819,-0.144467,-0.605873,-0.577875,0.0,0.979329,0.083736
2016-09-16,-0.391561,-0.047705,-1.223455,-0.603085,0.0,0.108131,0.231124,-0.096429,-0.320408,-0.029977,0.0,-1.056049,0.083807
2016-09-17,,,,,,,,,,-0.162942,,,
2016-09-18,,,,,,,,,,0.641934,,,
2016-09-19,,,,,,,,,,-0.106093,,,
2016-09-20,0.01017,0.188366,0.437545,0.044653,0.0,0.153311,0.017744,0.432268,0.07826,-0.150187,0.0,0.302872,0.023917
2016-09-21,1.122664,0.982936,1.905789,2.744303,0.0,0.162028,0.408493,0.478243,1.517168,-1.835082,0.0,1.962932,0.286991
2016-09-22,0.6005,0.795567,0.988483,0.542891,0.021861,0.2966,0.530734,0.047588,0.223406,-0.142513,0.021861,0.994265,0.202779
2016-09-23,-0.536752,-0.638139,-0.952381,-1.29591,0.0,0.044812,0.228792,-0.309222,0.038433,1.097439,0.0,-1.047314,-0.023885
2016-09-24,,,,,,,,,,-0.035993,,,
2016-09-25,,,,,,,,,,-0.298529,,,
2016-09-26,,,,,,,,,,1.201187,,,
2016-09-27,0.609995,0.988581,0.485027,1.418419,-0.021856,0.169696,0.070227,0.381946,-0.70742,-0.308698,-0.021856,0.619651,0.118759
2016-09-28,0.540667,0.168784,0.884975,0.874157,0.0,-0.044537,0.087685,-0.19025,-0.278791,-0.237227,0.0,0.870688,0.0
2016-09-29,-0.939831,-0.724526,-1.222771,-1.73312,0.0,0.062442,-0.017547,0.0,-0.108721,0.15957,0.0,-1.136859,0.011918
2016-09-30,0.801627,0.746784,0.672758,0.55116,0.021861,-0.24969,0.035073,0.238257,-0.349841,0.667333,0.021861,0.532393,-0.13052
2016-10-01,,,,,,,,,,0.696694,,,
2016-10-02,,,,,,,,,,-0.503425,,,
2016-10-03,,,,,,,,,,0.20314,,,
2016-10-04,-0.46448,-0.151824,-0.294578,-1.024407,0.021861,-0.457543,-0.50937,-0.285358,-3.379225,-0.31513,0.021861,-0.360336,-0.333786
2016-10-05,0.415915,0.354812,0.537208,1.497468,0.0,-0.225353,-0.070601,-0.310046,-0.218592,0.378071,0.0,0.723235,-0.167489
2016-10-06,0.116172,-0.050517,-0.534338,-0.065078,0.0,-0.207734,-0.035325,-0.119636,-1.022308,0.083265,0.0,-0.422366,-0.035861
2016-10-07,-0.368311,-0.218993,-0.644655,-0.455953,0.0,0.144821,0.035338,0.07187,0.139349,0.668815,0.0,-0.636263,0.083878
2016-10-08,,,,,,,,,,0.321979,,,
2016-10-09,,,,,,,,,,-0.380541,,,
2016-10-10,,,,,,,,,,0.363518,,,
2016-10-11,-1.214912,-1.425971,-1.453982,-2.226556,-0.021856,-0.027202,-0.088414,0.118864,-0.456917,3.566755,-0.021856,-1.572457,-0.155797
